Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Electronics Engineering,Inductors, ,"In a purely inductive circuit,",current leads voltage by 90Â°,voltage lags current by 90Â°,voltage leads current by 90Â°,voltage and current are in phase (0Â°), ,C," No answer description available for this question. <a href=""discussion-401"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,A series RL filter circuit with an output across the inductor will result in what type of filtering?,passing of the higher frequencies,passing of the lower frequencies,blocking of the higher frequencies,blocking of a certain range of frequencies, ,A," No answer description available for this question. <a href=""discussion-1208"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,What is the total inductance in the given circuit?,160 mH,300 mH,900 mH,1700 mH, ,A," No answer description available for this question. <a href=""discussion-397"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,"On a schematic, dashed lines between two vertical coils usually mean the transformer has:",an air core,an iron core,a nonmetallic core,a ferrite core, ,D," No answer description available for this question. <a href=""discussion-1227"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,Faraday's law states that the:,direction of the induced voltage produces an opposition,direction of an induced current produces an aiding effect,emf depends on the rate of cutting flux,emf is related to the direction of the current, ,C," No answer description available for this question. <a href=""discussion-1157"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,A henry value divided by a circuit resistive value provides the:,counter emf value,induced voltage amplitude,rise or decay time constant,quality factor of the coil, ,B," No answer description available for this question. <a href=""discussion-1209"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,What does Faraday's law concern?,a magnetic field in a coil,a magnetic field cutting a conductor,a magnetic field hystersis,a magnetic field in a conductor, ,B," No answer description available for this question. <a href=""discussion-1166"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,The polarity of induced voltage while a field is collapsing is:,independent of the force creating it,opposite to the force creating it,identical to the force creating the field,present only if the force is stationary, ,B," No answer description available for this question. <a href=""discussion-1177"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,What is the permeability of transformer iron?,50,450,"1,500","5,500", ,D," No answer description available for this question. <a href=""discussion-1163"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,Electromagnetism is the:,magnetic field caused by a permanent magnet,action between a permanent and an artificial magnet,magnetic field action with a current-carrying wire,current in the coil, ,C," No answer description available for this question. <a href=""discussion-1230"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,A magnetic field has:,polar fields,lines of force,magnetomotive force,lines of reluctance, ,B," No answer description available for this question. <a href=""discussion-1180"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,Which two values are plotted on a B-H curve graph?,reluctance and flux density,permeability and reluctance,magnetizing force and permeability,flux density and magnetizing force, ,D," No answer description available for this question. <a href=""discussion-1169"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,What is the number of turns required in the secondary winding for a transformer when 120 volts is applied to a 2400-turn primary to produce 7.5 Vac at the secondary?,75 turns,150 turns,900 turns,1920 turns, ,B," No answer description available for this question. <a href=""discussion-1221"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,"The four factors determining inductance are the number of turns, coil length, coil area, and:",permeability,reluctance,counter emf,coefficient of coupling, ,A," No answer description available for this question. <a href=""discussion-1200"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,"What is the inductive reactance if the Q of a coil is 60, and the winding resistance is 5 ?","0.083 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","12 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","30 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","300 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">", ,D," No answer description available for this question. <a href=""discussion-407"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,"The time difference, or lag, between flux density and magnetizing force is known as:",eddy current,magnetic saturation,hysteresis,coercivity, ,C," No answer description available for this question. <a href=""discussion-1170"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,A magnetic circuit breaker will open to protect equipment only when:,voltage is exceeded,an open is in the equipment,the equipment is operating properly,current is exceeded, ,D," No answer description available for this question. <a href=""discussion-1174"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,Electromagnetic induction is the generation of:,electricity from magnetism,electricity from electricity,magnetism from electricity,magnetism from magnetism, ,A," No answer description available for this question. <a href=""discussion-1192"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,Inductance is:,directly proportional to the length of the coil,directly proportional to the number of turns on the coil,inversely proportional to the cross-sectional area of the coil,inversely proportional to the permeability, ,B," No answer description available for this question. <a href=""discussion-1184"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,Current will cause a magnetic field in a conductor as follows:,An ac current causes a fixed polarity magnetic field.,A dc current causes a fixed polarity magnetic field.,A dc current causes an alternating magnetic field.,An ac current causes a fixed polarity magnetic field and a dc current causes an alternating magnetic field., ,B," No answer description available for this question. <a href=""discussion-1161"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,"What is the total inductance, assuming no mutual inductance?",12 mH,6 mH,0.73 mH,0 mH, ,A," No answer description available for this question. <a href=""discussion-1185"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,"During a current change, the ability of a conductor to produce counter emf within itself is called:",back emf,self-induction,a henry,impedance, ,B," No answer description available for this question. <a href=""discussion-1194"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,"If the switch is moved to position 1 in the given circuit, how long will it take for the current to reach its maximum value?","72.5 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/mu.gif"" alt=""mu.gif"" align=""absmiddle"">s","532 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/mu.gif"" alt=""mu.gif"" align=""absmiddle"">s","610 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/mu.gif"" alt=""mu.gif"" align=""absmiddle"">s","833 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/mu.gif"" alt=""mu.gif"" align=""absmiddle"">s", ,B," No answer description available for this question. <a href=""discussion-399"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,"When a transformer secondary lead has been connected to a middle loop that is not an end connector, it is called a:",multiple-tapped secondary,center-tapped secondary,multiple winding secondary,single winding secondary, ,B," No answer description available for this question. <a href=""discussion-1158"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,"A 24 V peak source is connected across a 900 H inductor. If the frequency of the source is 22 kHz, what is the reactive power?",2.3 VAR,4.6 VAR,9.3 VAR,0 VAR, ,A," No answer description available for this question. <a href=""discussion-402"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,What is the permeability of machine steel?,1.1 x 10â4,5.65 x 10â4,6.9 x 10â3,8.8 x 10â3, ,B," No answer description available for this question. <a href=""discussion-1183"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,What will happen when an inductor's magnetic field collapses?,Current will double.,Voltage will be induced.,A new field will expand.,Counter emf will be high., ,B," No answer description available for this question. <a href=""discussion-1197"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,"With a square wave input, an RL differentiator circuit with an output across the inductor will produce what type of waveform?",dc,short time-duration pulses,exponential-shaped pulses,only a phase shift, ,B," No answer description available for this question. <a href=""discussion-1159"">Let us discuss</a>. "
